Application,GPU,CPU,Resolution,Runtime,AllowsTearing,ProcessID,SwapChainAddress,SyncInterval,PresentFlags,PresentMode,Dropped,TimeInSeconds,MsBetweenPresents,MsBetweenDisplayChange,MsInPresentAPI,MsRenderPresentLatency,MsUntilDisplayed,Render Queue Depth,MsPCLatency,GPU0Clk(MHz),GPU0MemClk(MHz),GPU0Util(%),GPU0Temp(C),GPU1Clk(MHz),GPU1MemClk(MHz),GPU1Util(%),GPU1Temp(C),PCAT Power Total(W),Perf/W Total(F/J) (PCAT),Perf/W Total(F/J) (API),Perf/W GPUOnly(F/J) (API),Perf/W Total-USBC(F/J) (API),GPUOnlyPwr(W) (API),NV-Total-USBCPwr(W) (API),NV Pwr(W) (API),AMDPwr(W) (API),CPUClk(MHz),CPUUtil(%),CPU Package Temp(C),CPU Package Power(W),CPU TDP (W),CPUCoreUtil%[ 0],CPUCoreUtil%[ 1],CPUCoreUtil%[ 2],CPUCoreUtil%[ 3],CPUCoreUtil%[ 4],CPUCoreUtil%[ 5],CPUCoreUtil%[ 6],CPUCoreUtil%[ 7],CPUCoreUtil%[ 8],CPUCoreUtil%[ 9],CPUCoreUtil%[10],CPUCoreUtil%[11],CPUCoreUtil%[12],CPUCoreUtil%[13],CPUCoreUtil%[14],CPUCoreUtil%[15],CPUCoreUtil%[16],CPUCoreUtil%[17],CPUCoreUtil%[18],CPUCoreUtil%[19],CPUCoreUtil%[20],CPUCoreUtil%[21],CPUCoreUtil%[22],CPUCoreUtil%[23],CPUCoreUtil%[24],CPUCoreUtil%[25],CPUCoreUtil%[26],CPUCoreUtil%[27],CPUCoreUtil%[28],CPUCoreUtil%[29],CPUCoreUtil%[30],CPUCoreUtil%[31],CPUCoreUtil%[32],CPUCoreUtil%[33],CPUCoreUtil%[34],CPUCoreUtil%[35],CPUCoreUtil%[36],CPUCoreUtil%[37],CPUCoreUtil%[38],CPUCoreUtil%[39],CPUCoreUtil%[40],CPUCoreUtil%[41],CPUCoreUtil%[42],CPUCoreUtil%[43],CPUCoreUtil%[44],CPUCoreUtil%[45],CPUCoreUtil%[46],CPUCoreUtil%[47],CPUCoreUtil%[48],CPUCoreUtil%[49],CPUCoreUtil%[50],CPUCoreUtil%[51],CPUCoreUtil%[52],CPUCoreUtil%[53],CPUCoreUtil%[54],CPUCoreUtil%[55],CPUCoreUtil%[56],CPUCoreUtil%[57],CPUCoreUtil%[58],CPUCoreUtil%[59],CPUCoreUtil%[60],CPUCoreUtil%[61],CPUCoreUtil%[62],CPUCoreUtil%[63],Current Battery Capacity(Wh),Total Battery Capacity(Wh),Battery Percentage,Battery Drain Rate(W)
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1657.767594,20.420,20.823,0.614,41.850,42.469,2.049,100.864,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.622,1.196,0.622,40,78,78,NA,3558,62, 88,24.794, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1657.811193,43.599,25.054,0.462,20.196,23.925,0.463,105.169,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.291,0.560,0.291,40,78,78,NA,3558,62, 88,24.794, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1657.831543,20.351,20.860,0.429,22.677,24.434,1.114,105.620,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.624,1.200,0.624,40,78,78,NA,3558,62, 88,24.794, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1657.850572,19.028,24.988,0.549,27.179,30.394,1.428,100.763,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.667,1.283,0.667,40,78,78,NA,3558,62, 88,24.794, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1657.871136,20.564,25.010,0.422,30.786,34.839,1.497,105.439,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.617,1.188,0.617,40,78,78,NA,3558,62, 88,24.794, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1657.895098,23.962,20.820,0.416,29.190,31.697,1.218,105.984,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.530,1.019,0.530,40,78,78,NA,3558,62, 88,24.794, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1657.917746,22.648,20.822,0.409,28.976,29.871,1.279,106.669,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.560,1.078,0.560,40,78,78,NA,3558,62, 87,27.191, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1657.938786,21.040,25.014,0.418,31.136,33.845,1.480,111.349,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.603,1.161,0.603,40,78,78,NA,3558,62, 87,27.191, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1657.959289,20.503,24.962,0.393,36.455,38.304,1.778,116.028,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.619,1.191,0.619,40,78,78,NA,3558,62, 87,27.191, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1657.982600,23.311,20.820,0.419,35.578,35.814,1.526,113.475,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.545,1.048,0.545,40,78,78,NA,3558,62, 87,27.191, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.004822,22.223,25.003,0.446,35.805,38.594,1.611,118.543,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.571,1.099,0.571,40,78,78,NA,3558,62, 87,27.191, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.027583,22.761,20.814,0.420,34.994,36.648,1.537,118.133,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.558,1.073,0.558,40,78,78,NA,3558,62, 87,27.191, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.049700,22.117,20.874,0.402,35.076,35.405,1.586,116.142,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.574,1.104,0.574,40,78,78,NA,3558,62, 87,27.191, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.088487,38.787,25.008,0.463,18.505,21.626,0.477,118.917,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.327,0.630,0.327,40,78,78,NA,3558,62, 87,27.191, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.107479,18.992,25.010,0.444,23.463,27.644,1.235,120.876,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.668,1.286,0.668,40,78,78,NA,3558,62, 87,27.191, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.133706,26.227,20.816,0.617,19.875,22.233,0.758,100.227,1410,5500,99,78,NA,NA,NA,NA,NA,NA,0.484,0.931,0.484,40,78,78,NA,3558,62, 92,30.046, 45,60,60,60,70,61,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.154862,21.156,20.826,0.475,20.431,21.903,0.966,99.255,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.594,1.076,0.594,43,79,79,NA,3537,62, 92,30.046, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.184148,29.286,29.216,0.468,18.567,21.833,0.634,106.566,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.429,0.777,0.429,43,79,79,NA,3537,62, 92,30.046, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.208882,24.734,20.797,0.430,16.999,17.896,0.687,106.052,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.508,0.920,0.508,43,79,79,NA,3537,62, 92,30.046, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.231487,22.605,25.009,0.452,16.630,20.301,0.736,104.052,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.556,1.007,0.556,43,79,79,NA,3537,62, 92,30.046, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.252896,21.409,20.801,0.597,19.127,19.693,0.893,101.043,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.587,1.063,0.587,43,79,79,NA,3537,62, 92,30.046, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.273317,20.421,25.056,0.472,20.672,24.327,1.012,102.000,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.615,1.114,0.615,43,79,79,NA,3537,62, 92,30.046, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.296720,23.403,20.793,0.611,19.561,21.717,0.836,99.244,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.537,0.972,0.537,43,79,79,NA,3537,62, 92,30.046, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.318861,22.141,25.001,0.482,21.335,24.577,0.964,102.164,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.567,1.028,0.567,43,79,79,NA,3537,62, 92,30.046, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.338085,19.224,20.847,1.479,25.110,26.201,1.306,102.754,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.653,1.184,0.653,43,79,79,NA,3537,62, 92,30.046, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.363422,25.337,29.207,0.760,26.871,30.071,1.061,109.063,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.496,0.898,0.496,43,79,79,NA,3537,62, 92,34.586, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.385906,22.484,20.790,0.869,27.516,28.377,1.224,108.042,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.559,1.012,0.559,43,79,79,NA,3537,62, 92,34.586, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.408476,22.570,24.978,0.558,27.246,30.785,1.207,105.128,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.556,1.008,0.556,43,79,79,NA,3537,62, 92,34.586, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.431578,23.102,20.847,0.799,27.396,28.530,1.186,105.490,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.544,0.985,0.544,43,79,79,NA,3537,62, 92,34.586, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.459235,27.657,25.037,0.732,22.231,25.910,0.804,107.998,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.454,0.823,0.454,43,79,79,NA,3537,62, 92,34.586, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
witcher3.exe,Intel(R) UHD Graphics,Intel(R) Core(TM) i7-10750H CPU @ 2.60GHz,1920x1080,D3D12,0,1832,0x000002900C071B50,1,0,Hardware Composed: Independent Flip,0,1658.480596,21.361,20.774,1.170,24.078,25.323,1.127,106.531,1425,5500,99,79,NA,NA,NA,NA,NA,NA,0.588,1.065,0.588,43,79,79,NA,3537,62, 92,34.586, 45,61,54,66,68,62,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.247,59.247,100.000,-0.839
